arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
w4v2_stable,123,0839,-5.376964604283149,43.154685974121094,0.339045912027359,0.47640299797058105,0.8361316919326782,0.7142857142857143
w4v2_stable,123,0840,-4.713385730618996,66.96239471435547,0.4866355061531067,0.6074313521385193,0.8886470794677734,0.4383561643835616
w4v2_stable,123,0841,-5.513257879631703,57.93316650390625,0.380229115486145,0.7792717814445496,0.8051614761352539,0.5967741935483871
w4v2_stable,123,0842,-13.585626837549011,57.29034423828125,0.49942970275878906,0.6508337259292603,0.7368490695953369,0.4805194805194805
w4v2_stable,123,0843,-10.522153732554994,51.00807571411133,0.3758905529975891,0.5443901419639587,0.8482383489608765,0.6666666666666666
w4v2_stable,123,0844,-14.518729844093269,25.834104537963867,0.4785984456539154,0.631958544254303,0.8171250224113464,0.71875
w4v2_stable,123,0845,-20.566729826671168,22.51306915283203,0.43144673109054565,0.49521422386169434,0.8236960172653198,0.5352112676056338
w4v2_stable,123,0846,-16.62146337332806,43.54718017578125,0.49693042039871216,0.6595930457115173,0.8258110284805298,0.5507246376811594
w4v2_stable,123,0847,-8.854352002061017,19.135292053222656,0.32410261034965515,0.4316386282444,0.7756541967391968,0.6144578313253012
w4v2_stable,123,0848,-7.016181261246012,47.06350326538086,0.4271985590457916,0.42654943466186523,0.7998753786087036,0.7313432835820896
w4v2_stable,123,0849,-14.328390587910897,29.102487564086914,0.27808794379234314,0.3520181477069855,0.8780210614204407,0.5671641791044776
w4v2_stable,123,0850,-16.410404282794236,27.730018615722656,0.46755558252334595,0.6430237889289856,0.7014229893684387,0.7464788732394366
w4v2_stable,123,0851,-6.92066647900684,52.113887786865234,0.4264119863510132,0.6093805432319641,0.8129450082778931,0.7846153846153846
w4v2_stable,123,0852,-7.412240786469507,48.630096435546875,0.33219635486602783,0.434072881937027,0.8278954029083252,0.6129032258064516
w4v2_stable,123,0853,-9.526085254072457,36.27145767211914,0.42612773180007935,0.5772029757499695,0.7908766269683838,0.5972222222222222
w4v2_stable,123,0854,-4.799879915317175,63.59247589111328,0.4381939768791199,0.8364656567573547,0.7998278141021729,0.49295774647887325
