arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
A0_full,0,0844,-30.433660592681946,25.488187789916992,0.47597450017929077,0.6404095888137817,0.7825632095336914,0.0
A0_full,0,0845,-30.84263069104391,23.349130630493164,0.4387052655220032,0.5217799544334412,0.8340790271759033,0.0
A0_full,0,0846,-31.775664862192667,24.543392181396484,0.4593922197818756,0.5932019352912903,0.7940826416015625,0.0
A0_full,0,0847,-31.11855068004755,21.879745483398438,0.39485669136047363,0.5775492191314697,0.7427270412445068,0.0
A0_full,0,0848,-31.0079044601036,22.619197845458984,0.4412490725517273,0.4738914966583252,0.7647044658660889,0.0
A0_full,0,0849,nan,21.75819206237793,0.3820224106311798,0.6309967041015625,0.8662788271903992,0.0
A0_full,0,0850,-30.506117516589196,26.882787704467773,0.47359439730644226,0.5896153450012207,0.6646910905838013,0.0
A0_full,0,0851,-32.24263418632014,29.679109573364258,0.44940292835235596,0.4595750868320465,0.7304670810699463,0.0
A0_full,0,0852,-32.63693036231794,21.641910552978516,0.41531819105148315,0.46641045808792114,0.7757548093795776,0.0
A0_full,0,0853,-33.24445174029161,26.766725540161133,0.47861793637275696,0.5289023518562317,0.7527422904968262,0.0
A0_full,0,0854,-32.75370965364007,29.472721099853516,0.46110841631889343,0.5236479043960571,0.6964656710624695,0.0
A0_full,0,0855,-32.32024207662875,37.40058135986328,0.4642384350299835,0.47589942812919617,0.75240159034729,0.0
A0_full,0,0856,-32.58478609066959,23.68490219116211,0.4411437511444092,0.5347145199775696,0.7939064502716064,0.0
A0_full,0,0857,-30.521730852969647,23.62137794494629,0.4542795419692993,0.5648509860038757,0.8161424994468689,0.0
A0_full,0,0858,-32.7807064945142,38.28700256347656,0.47185903787612915,0.5289620757102966,0.7593875527381897,0.0
A0_full,0,0859,-31.933627257324222,23.310020446777344,0.4396684467792511,0.4530200958251953,0.7274651527404785,0.0
A0_full,0,0860,-32.428191365307626,25.728715896606445,0.44741198420524597,0.5294556021690369,0.6844056248664856,0.0
A0_full,0,0861,-32.187801218381416,28.323692321777344,0.4523079991340637,0.505333662033081,0.7524013519287109,0.0
A0_full,0,0862,-31.550566548246046,27.52165985107422,0.46567288041114807,0.46963930130004883,0.7531311511993408,0.0
A0_full,0,0863,-30.539798475882083,23.712547302246094,0.4568263590335846,0.4818854033946991,0.766047477722168,0.0
A0_full,0,0864,-31.401349338886856,23.120737075805664,0.4283929467201233,0.432346910238266,0.7517661452293396,0.0
A0_full,0,0865,-31.556200783309865,26.94721031188965,0.45339101552963257,0.4982566833496094,0.6844472289085388,0.0
A0_full,0,0866,-30.993087385171453,23.042510986328125,0.45002585649490356,0.5625351667404175,0.7718923687934875,0.0
A0_full,0,0867,-32.814638556816696,24.113887786865234,0.4328344464302063,0.4465523660182953,0.7991011142730713,0.0
A0_full,0,0868,-31.942593705938346,23.88713836669922,0.43712183833122253,0.5304438471794128,0.7528299689292908,0.0
A0_full,0,0869,-33.19758101693921,25.30150032043457,0.44358959794044495,0.5377797484397888,0.7808061838150024,0.0
A0_full,0,0870,-33.665544490209804,24.162668228149414,0.4463712275028229,0.45339736342430115,0.7633822560310364,0.0
A0_full,0,0871,-33.36971874372612,37.468360900878906,0.46058928966522217,0.4538984000682831,0.7680901288986206,0.0
A0_full,0,0872,-32.466307396928855,26.65494728088379,0.4444590210914612,0.5215191841125488,0.7352040410041809,0.0
A0_full,0,0873,-31.48283115890362,22.75098991394043,0.43874984979629517,0.5678730010986328,0.7244595289230347,0.0
A0_full,0,0874,nan,23.408828735351562,0.4376012980937958,0.48988077044487,0.7289705276489258,0.0
A0_full,0,0875,-32.05017460195488,27.73180389404297,0.4483122229576111,0.5127558708190918,0.7902082800865173,0.0
A0_full,0,0876,-31.923286611253403,27.29631996154785,0.43397796154022217,0.38353973627090454,0.7616875171661377,0.0
A0_full,0,0877,-30.635269984223548,20.468809127807617,0.44080424308776855,0.530063271522522,0.8549771308898926,0.0
A0_full,0,0878,-32.1606681444827,22.473926544189453,0.4098208248615265,0.5758179426193237,0.7602576017379761,0.0
A0_full,0,0879,-32.85286271321501,24.464841842651367,0.4459521174430847,0.48649922013282776,0.672028660774231,0.0
A0_full,0,0880,-30.786525526678485,32.622718811035156,0.4549865126609802,0.510135293006897,0.7289752960205078,0.0
A0_full,0,0881,-31.74643898946483,23.667274475097656,0.45106780529022217,0.5906803011894226,0.7236183285713196,0.0
A0_full,0,0882,-30.444200706695042,23.21051788330078,0.4555172026157379,0.5664388537406921,0.7753291130065918,0.0
A0_full,0,0883,-32.68918145666054,21.740238189697266,0.42795833945274353,0.4399384558200836,0.6987342238426208,0.0
A0_full,0,0884,-32.45185710017224,24.90578842163086,0.4692656993865967,0.489734947681427,0.7100687623023987,0.0
A0_full,0,0885,-32.27165062126992,47.5937385559082,0.46127524971961975,0.4103713035583496,0.7803356647491455,0.0
A0_full,0,0886,-32.356648039075324,24.99361228942871,0.48658472299575806,0.6130215525627136,0.7624753713607788,0.0
A0_full,0,0887,-33.209264391622845,25.587644577026367,0.4565393030643463,0.5395563244819641,0.7308218479156494,0.0
A0_full,0,0888,-31.278432632299374,28.54016876220703,0.44566571712493896,0.5146814584732056,0.7405250072479248,0.0
A0_full,0,0889,-31.043315272287703,35.720115661621094,0.4827077388763428,0.6293627023696899,0.762540340423584,0.0
A0_full,0,0890,-32.43911471478857,30.197372436523438,0.4250587224960327,0.5139474868774414,0.7206485271453857,0.0
A0_full,0,0891,-30.440661561217237,23.62681007385254,0.46137478947639465,0.4993765950202942,0.6653233170509338,0.0
A0_full,0,0892,-31.052624119493352,24.684436798095703,0.4599153995513916,0.5510194897651672,0.8064345121383667,0.0
A0_full,0,0893,-30.367017293402153,20.759489059448242,0.4025023579597473,0.5896826982498169,0.8448725938796997,0.0
A0_full,0,0894,-30.774088226354063,21.700891494750977,0.45691800117492676,0.5089274644851685,0.77789306640625,0.0
A0_full,0,0895,-31.08135170166422,24.374595642089844,0.44978877902030945,0.5378254055976868,0.7481285929679871,0.0
A0_full,0,0896,-32.87197196033806,33.86770248413086,0.44151830673217773,0.43706178665161133,0.7550127506256104,0.0
A0_full,0,0897,-32.79626748092152,28.241018295288086,0.391569584608078,0.5198283195495605,0.7805584073066711,0.0
A0_full,0,0898,-32.24174430810157,24.6805477142334,0.4784131944179535,0.4725516438484192,0.7867957353591919,0.0
A0_full,0,0899,-32.00248071013672,20.525619506835938,0.47822022438049316,0.5800178647041321,0.8309308290481567,0.0
A0_full,0,0900,-31.86187597737251,21.914024353027344,0.44085413217544556,0.5304550528526306,0.7587581872940063,0.0
